#{"t_start": 1753687631.6401637, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
0.856449,80,672.133649
0.708534,80,672.629499
0.887087,80,673.144365
0.846538,80,673.591079
1.023293,80,674.055955
0.800756,80,674.521523
1.16645,80,674.99098
0.810023,80,675.444584
0.858744,80,675.921256
0.832954,80,676.442959
0.972184,80,676.998524
0.877481,80,683.748181
0.829471,80,684.239008
1.163057,80,684.707768
0.831188,80,685.178709
0.730986,80,685.596705
0.954344,80,686.002837
0.84056,80,687.191859
0.818322,80,687.736903
1.17965,80,688.322006
1.054949,80,688.980131
0.843882,80,689.574937
1.061304,80,690.007057
1.109272,80,690.587964
1.094081,80,691.094532
0.819767,80,691.643769
1.040353,80,692.194628
0.914044,80,692.943812
1.125052,80,693.537259
0.830866,80,694.047224
1.06783,80,694.622438
1.071672,80,695.298957
0.806362,80,695.831041
0.689883,80,696.537553
0.937016,80,697.13332
0.913426,80,697.702068
1.187469,80,704.960495
0.824931,80,705.482301
0.828874,80,705.952574
0.837157,80,706.39825
1.01597,80,706.826788
1.435427,80,707.251756
0.809275,80,707.673611
0.797874,80,708.097865
0.776918,80,708.625536
0.779531,80,709.140611
1.050089,80,709.751845
0.786956,80,710.211368
1.104084,80,710.731394
0.67633,80,711.136671
0.894724,80,711.623934
0.810878,80,712.142559
0.763762,80,712.738158
0.986788,80,713.324545
1.139252,80,713.917522
0.803183,80,714.446697
0.848945,80,714.91027
0.941408,80,715.398225
0.800609,80,715.88085
0.811025,80,716.419845
1.001703,80,717.030657
0.71544,80,717.514357
0.840361,80,724.057493
1.039786,80,724.61054
0.847739,80,725.156607
0.784891,80,725.610377
0.934029,80,726.056853
0.822225,80,726.480908
0.761459,80,726.935567
0.960025,80,727.34672
0.777471,80,727.736571
0.810542,80,728.192743
0.851972,80,728.655829
1.087141,80,729.160914
0.820686,80,729.586611
0.741118,80,730.017756
0.863445,80,730.490597
1.075617,80,730.893508
1.137135,80,731.385489
0.818705,80,731.862073
0.728167,80,732.358098
0.930922,80,732.849818
0.934614,80,733.359106
0.731377,80,733.799469
0.833169,80,734.26554
0.821982,80,734.77913
0.784249,80,735.231486
0.785611,80,735.707666
0.993373,80,742.551034
0.79019,80,742.981109
0.760729,80,743.369627
0.646796,80,743.810564
0.655997,80,744.24418
1.020723,80,744.691051
0.756735,80,745.155673
0.74091,80,745.60145
1.128466,80,745.991888
0.83571,80,746.405636
0.800408,80,746.861421
0.799423,80,747.314552
0.762428,80,747.710707
0.709417,80,748.142658
1.072583,80,748.556324
0.641301,80,749.058893
1.124892,80,749.557112
0.680373,80,749.995646
0.807124,80,750.490651
0.866939,80,750.997907
0.797353,80,751.480947
0.792319,80,751.907978
0.724648,80,752.388446
0.757639,80,752.849485
0.832111,80,753.375886
0.791194,80,760.047487
1.086963,80,760.518989
0.957932,80,761.007806
0.720929,80,761.485657
0.80876,80,761.992002
0.732609,80,762.447077
1.006696,80,762.899642
0.752717,80,763.355293
1.100461,80,763.739436
0.738003,80,764.160533
0.628529,80,764.576216
0.72466,80,765.055751
0.916306,80,765.456485
