#{"t_start": 1753806049.6551054, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
9.845267,80,1008.357744
7.91954,80,1009.009085
7.844211,80,1009.585435
11.470063,80,1010.160059
12.279122,80,1010.763718
14.075939,80,1011.796405
16.655877,80,1012.92965
15.530327,80,1013.74561
6.857105,80,1014.403205
10.094437,80,1015.03922
11.907846,80,1015.730444
15.893572,80,1016.436314
17.255184,80,1017.062257
13.606229,80,1017.664429
11.920729,80,1018.279379
14.016023,80,1018.888802
13.854777,80,1019.596851
11.333882,80,1020.290076
13.283743,80,1020.892754
8.484621,80,1021.518708
11.290075,80,1022.15019
15.223766,80,1022.762928
12.13649,80,1023.420408
14.963435,80,1024.120375
14.646897,80,1034.192917
10.532913,80,1034.788604
9.011966,80,1035.42498
10.900253,80,1036.090658
13.650144,80,1036.704335
16.574247,80,1037.303204
17.450684,80,1037.908148
18.677836,80,1038.492034
9.819315,80,1039.085926
11.894505,80,1039.789445
14.452702,80,1040.51421
9.343399,80,1041.123024
13.753358,80,1041.739494
14.827906,80,1042.386593
16.827207,80,1043.01663
12.833641,80,1043.725081
13.44819,80,1044.436037
9.45011,80,1045.052563
12.850568,80,1045.639329
16.643242,80,1046.266855
10.219567,80,1046.827181
13.528018,80,1047.432725
16.51198,80,1048.112526
16.709663,80,1048.771303
14.129976,80,1049.372205
8.173752,80,1050.077606
9.710322,80,1060.346208
14.468228,80,1061.024998
10.276575,80,1061.674365
11.975154,80,1062.302832
7.307258,80,1062.914551
9.645468,80,1063.520934
9.533735,80,1064.208321
10.975026,80,1064.88879
13.822539,80,1065.523921
17.790857,80,1066.124711
15.289462,80,1066.71672
7.653135,80,1067.34332
12.092833,80,1068.098865
11.456971,80,1068.764405
12.408159,80,1069.445932
10.922114,80,1070.070011
12.398834,80,1070.711641
15.579556,80,1071.679159
19.545037,80,1073.012081
15.786242,80,1073.6687
19.695126,80,1074.340922
15.73879,80,1074.928689
16.66339,80,1075.569045
14.271738,80,1076.329284
7.180229,80,1076.96268
11.180619,80,1085.90063
12.319714,80,1086.763038
17.078128,80,1087.826423
16.514162,80,1088.642925
12.599246,80,1089.253279
14.370181,80,1089.844954
12.15846,80,1090.439289
14.56792,80,1091.042694
18.817616,80,1091.690482
16.816228,80,1092.360458
11.318214,80,1093.016561
10.555753,80,1093.657616
11.217152,80,1094.273993
12.714561,80,1094.873171
15.602615,80,1095.534891
8.764903,80,1096.180943
9.759047,80,1096.851302
12.843666,80,1097.540497
17.699478,80,1098.140342
18.154908,80,1098.748382
16.674123,80,1099.308683
9.259561,80,1100.02145
7.794837,80,1100.727718
11.471132,80,1101.321911
14.617216,80,1101.944507
8.227661,80,1102.559502
9.614529,80,1111.739328
6.346525,80,1112.511805
8.407782,80,1113.152355
11.806358,80,1113.752788
15.730072,80,1114.325155
15.831093,80,1114.905573
10.612732,80,1115.56174
11.358532,80,1116.275395
12.83368,80,1117.388988
17.168015,80,1118.215751
13.16277,80,1118.852633
7.872222,80,1119.429151
10.756144,80,1120.196052
