#{"t_start": 1753806049.6499135, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
3.956411,80,40769.202766
4.45385,80,40769.945239
3.81115,80,40770.755362
3.854155,80,40771.656486
3.752318,80,40772.511313
3.635046,80,40773.223237
3.491727,80,40773.970295
3.835354,80,40774.68873
3.87697,80,40775.554075
4.417615,80,40776.322248
3.705574,80,40777.049067
3.663188,80,40777.731134
5.000077,80,40778.461141
3.228904,80,40779.323356
3.469916,80,40780.501899
3.60565,80,40781.188791
3.663916,80,40781.852955
4.415705,80,40782.595837
4.106531,80,40783.389887
2.82419,80,40784.205664
3.232356,80,40784.981488
3.778649,80,40785.697994
4.214024,80,40786.425821
3.942019,80,40810.292348
4.566674,80,40811.05552
4.691846,80,40811.914213
3.581654,80,40812.68159
3.499312,80,40813.33916
3.632404,80,40814.048425
3.567492,80,40814.788242
3.694456,80,40815.625233
3.349732,80,40816.366526
4.155325,80,40817.074045
4.235141,80,40817.815028
3.835478,80,40818.546024
3.874528,80,40819.417167
4.171033,80,40820.193974
3.768087,80,40820.912569
3.385857,80,40821.597043
3.317625,80,40822.269818
3.179889,80,40823.007315
2.954478,80,40823.775289
3.556793,80,40824.627701
3.879143,80,40825.376502
3.809556,80,40826.082255
3.496769,80,40826.843225
4.025956,80,40827.725876
3.176076,80,40828.511407
3.213309,80,40829.200884
3.8715,80,40857.167018
3.443309,80,40857.789218
3.845083,80,40858.392911
2.435101,80,40859.040913
3.68766,80,40859.722051
3.979129,80,40860.327344
3.391179,80,40860.967384
3.636603,80,40861.587017
3.626838,80,40862.11495
3.245968,80,40862.65436
3.495395,80,40863.268271
3.854677,80,40863.889189
3.241412,80,40864.459868
3.940153,80,40864.914704
3.894527,80,40865.40051
3.514721,80,40865.879155
4.245486,80,40866.348517
3.320105,80,40866.88869
4.243367,80,40867.483695
3.64489,80,40868.124928
3.906246,80,40868.713001
3.983972,80,40869.375257
4.769332,80,40870.168567
4.296991,80,40870.747006
3.462794,80,40871.452136
2.892593,80,40890.142955
3.389643,80,40890.730313
3.595365,80,40891.320583
4.187998,80,40892.016725
2.842614,80,40892.628353
3.980966,80,40893.258813
3.131929,80,40893.789398
2.976931,80,40894.334947
4.16695,80,40895.043533
3.751531,80,40895.760691
3.827501,80,40896.427038
3.450263,80,40896.951851
4.17137,80,40897.472476
3.505731,80,40897.988203
4.024002,80,40898.483153
3.640002,80,40899.234748
3.799294,80,40899.910718
3.551138,80,40900.529712
4.29689,80,40901.075116
4.160081,80,40901.578355
3.473251,80,40902.084547
4.019707,80,40902.693578
3.377959,80,40903.362684
4.035167,80,40904.098113
3.503763,80,40904.777574
3.33018,80,40905.40942
3.428618,80,40923.688259
3.464486,80,40924.318347
3.706338,80,40924.925547
3.489988,80,40925.474194
4.14842,80,40926.049649
2.642146,80,40926.603742
3.411162,80,40927.250958
3.928479,80,40927.951475
3.776306,80,40928.581742
4.47819,80,40929.226998
3.880113,80,40929.765124
3.416985,80,40930.270884
3.592777,80,40930.841218
3.382302,80,40931.408306
4.456855,80,40932.066325
3.810555,80,40932.664069
3.235374,80,40933.162798
3.615669,80,40933.630632
3.418973,80,40934.10158
3.288726,80,40934.552706
3.982617,80,40935.032955
4.28578,80,40935.623806
3.970261,80,40936.187039
4.176848,80,40936.945586
3.412224,80,40937.559098
4.553925,80,40956.120064
5.022251,80,40956.703896
3.701226,80,40957.207443
4.524716,80,40957.682543
3.946573,80,40958.280471
3.610537,80,40958.866529
4.031871,80,40959.548584
3.201331,80,40960.224793
4.121185,80,40960.79687
4.202196,80,40961.380883
4.629786,80,40962.024265
3.655226,80,40962.719848
3.249662,80,40963.326844
3.226698,80,40963.982251
4.052678,80,40964.620406
3.911992,80,40965.157868
4.020234,80,40965.626695
4.420608,80,40966.255937
3.841019,80,40966.832153
3.864279,80,40967.441354
3.68777,80,40968.186021
3.249954,80,40968.841778
4.14496,80,40969.422395
3.740571,80,40970.152581
4.096471,80,40970.806934
4.145992,80,40971.464248
4.129659,80,40990.569723
4.084592,80,40991.23994
4.245109,80,40992.270391
4.179386,80,40993.095607
4.74467,80,40993.665838
2.884012,80,40994.274666
3.413516,80,40994.844609
4.507775,80,40995.537312
