#{"t_start": 1753737605.7603946, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
0.0,80,668.753756
0.0,80,669.087126
0.0,80,669.409003
0.0,80,669.771235
0.0,80,670.162669
0.0,80,670.567619
0.0,80,670.933094
0.0,80,671.326536
0.0,80,671.720435
0.0,80,672.100668
0.0,80,672.476669
0.0,80,672.906282
0.0,80,673.437944
0.0,80,673.834426
0.0,80,674.281865
0.0,80,674.641801
0.0,80,675.02794
0.0,80,675.396448
0.0,80,683.396599
0.0,80,683.716658
0.0,80,684.08055
0.0,80,684.385789
0.0,80,684.735784
0.0,80,685.113568
0.0,80,685.415722
0.0,80,685.750489
0.0,80,686.07549
0.0,80,686.376695
0.0,80,686.662344
0.0,80,687.03143
0.0,80,687.38905
0.0,80,687.736076
0.0,80,688.079694
0.0,80,688.363631
0.0,80,688.710557
0.0,80,689.041962
0.0,80,689.365848
0.0,80,689.7089
0.0,80,690.058365
0.0,80,690.35816
0.0,80,690.693293
0.0,80,691.079636
0.0,80,691.457435
0.0,80,691.768273
0.0,80,698.682128
0.0,80,699.143972
0.0,80,699.544935
0.0,80,699.989351
0.0,80,700.332623
0.0,80,700.668799
0.0,80,701.039619
0.0,80,701.435186
0.0,80,701.827839
0.0,80,702.193959
0.0,80,702.562049
0.0,80,702.97097
0.0,80,703.388468
0.0,80,703.801126
0.0,80,704.176859
0.0,80,704.553311
0.0,80,704.928843
0.0,80,705.339527
0.0,80,705.738296
0.0,80,706.111097
0.0,80,706.44748
0.0,80,706.808066
0.0,80,707.206616
0.0,80,707.564778
0.0,80,707.968167
0.0,80,708.279847
0.0,80,715.959579
0.0,80,716.258679
0.0,80,716.58474
0.0,80,716.902977
0.0,80,717.209077
0.0,80,717.500333
0.0,80,717.879624
0.0,80,718.211722
0.0,80,718.529951
0.0,80,718.808751
0.0,80,719.210917
0.0,80,719.574906
0.0,80,719.920323
0.0,80,720.232631
0.0,80,720.533399
0.0,80,720.904629
0.0,80,721.242576
0.0,80,721.593231
0.0,80,721.935039
0.0,80,722.268082
0.0,80,722.588718
0.0,80,722.91415
0.0,80,723.260491
0.0,80,723.57208
0.0,80,723.892393
0.0,80,731.090873
0.0,80,731.50926
0.0,80,731.849996
0.0,80,732.242356
0.0,80,732.630067
0.0,80,732.976478
0.0,80,733.385298
0.0,80,733.775336
0.0,80,734.14401
0.0,80,734.58716
0.0,80,734.947148
0.0,80,735.3447
0.0,80,735.746722
0.0,80,736.127908
0.0,80,736.475095
0.0,80,736.892329
0.0,80,737.237015
0.0,80,737.569198
0.0,80,737.902218
0.0,80,738.248404
0.0,80,738.616723
0.0,80,738.978454
0.0,80,739.35491
0.0,80,739.73807
0.0,80,740.087615
0.0,80,740.449795
0.0,80,747.5743
0.0,80,747.965853
0.0,80,748.323499
0.0,80,748.649386
0.0,80,749.042518
0.0,80,749.387227
0.0,80,749.723184
0.0,80,750.077352
0.0,80,750.495885
0.0,80,750.868021
0.0,80,751.213874
0.0,80,751.598377
0.0,80,751.960738
0.0,80,752.261298
0.0,80,752.562425
0.0,80,752.854244
0.0,80,753.219527
0.0,80,753.542503
0.0,80,753.862668
0.0,80,754.12569
0.0,80,754.427623
0.0,80,754.864721
0.0,80,755.215513
0.0,80,755.541485
0.0,80,755.826877
0.0,80,763.379753
0.0,80,763.7708
0.0,80,764.126387
